# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
4

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,MainWing,0,OTNKYDERGA,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
1.324344162875491504e-01, 0.000000000000000000e+00, 7.692416936904744595e-02, 1.000000000000000000e+00, 2.172260364380927733e+00
2.309666362268164297e-01, 0.000000000000000000e+00, 9.432430554341511564e-02, 1.000000000000000000e+00, 2.276535875536843889e+00
3.617895276403650384e-01, 0.000000000000000000e+00, 1.067591131364744317e-01, 1.000000000000000000e+00, 2.413466350417201589e+00
5.255221466622546078e-01, 0.000000000000000000e+00, 1.123648271647709751e-01, 1.000000000000000000e+00, 2.584161237591246607e+00
7.169922983405205841e-01, 0.000000000000000000e+00, 1.099127757611454842e-01, 1.000000000000000000e+00, 2.783663390284290440e+00
9.243986366229215434e-01, 0.000000000000000000e+00, 9.985094787041040587e-02, 1.000000000000000000e+00, 3.000000000000000000e+00
1.131477009833875336e+00, 0.000000000000000000e+00, 8.440163128419518601e-02, 1.000000000000000000e+00, 3.216336609715709116e+00
1.322145880076950331e+00, 0.000000000000000000e+00, 6.661439828090248705e-02, 1.000000000000000000e+00, 3.415838762408752949e+00
1.485064282672872604e+00, 0.000000000000000000e+00, 4.920229315314340185e-02, 1.000000000000000000e+00, 3.586533649582798411e+00
1.615608605000389719e+00, 0.000000000000000000e+00, 3.391175836770563001e-02, 1.000000000000000000e+00, 3.723464124463156111e+00
1.714927817751380701e+00, 0.000000000000000000e+00, 2.149699289917200717e-02, 1.000000000000000000e+00, 3.827739635619072267e+00
1.787550067035720502e+00, 0.000000000000000000e+00, 1.197902514146873508e-02, 1.000000000000000000e+00, 3.904044169930655173e+00
1.839125244846654628e+00, 0.000000000000000000e+00, 4.984151988387421420e-03, 1.000000000000000000e+00, 3.958266880232111262e+00
1.874999999999999778e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00
1.762499999999999956e+00, 9.999999999999997780e-01, 0.000000000000000000e+00, 1.199999999999999956e+00, 0.000000000000000000e+00
1.729495225258925295e+00, 9.999999999999997780e-01, -4.585419829315708420e-03, 1.199999999999999956e+00, 4.173311976788848798e-02
1.682046061672867188e+00, 9.999999999999997780e-01, -1.102070313015035205e-02, 1.199999999999999956e+00, 9.595583006934514658e-02
1.615233592331272172e+00, 9.999999999999997780e-01, -1.977723346723782305e-02, 1.199999999999999956e+00, 1.722603643809275942e-01
1.523859916600358133e+00, 9.999999999999997780e-01, -3.119881769828927384e-02, 1.199999999999999956e+00, 2.765358755368439447e-01
1.403759140059041233e+00, 9.999999999999997780e-01, -4.526610970089207930e-02, 1.199999999999999956e+00, 4.134663504172014781e-01
1.253874209670793549e+00, 9.999999999999997780e-01, -6.128524641843041687e-02, 1.199999999999999956e+00, 5.841612375912467181e-01
1.078458849047164492e+00, 9.999999999999997780e-01, -7.764950078145961554e-02, 1.199999999999999956e+00, 7.836633902842906618e-01
8.879467456930868474e-01, 9.999999999999997780e-01, -9.186287204077765722e-02, 1.199999999999999956e+00, 1.000000000000000000e+00
6.971329144732772987e-01, 9.999999999999997780e-01, -1.011197537002539171e-01, 1.199999999999999956e+00, 1.216336609715709338e+00
5.209803749292726271e-01, 9.999999999999997780e-01, -1.033756409915893015e-01, 1.199999999999999956e+00, 1.415838762408753171e+00
3.703463654291341278e-01, 9.999999999999997780e-01, -9.821838408555640110e-02, 1.199999999999999956e+00, 1.586533649582798411e+00
2.499893053286698086e-01, 9.999999999999997780e-01, -8.677836109994173375e-02, 1.199999999999999956e+00, 1.723464124463156111e+00
1.593396629845438839e-01, 9.999999999999997780e-01, -7.077023581952331110e-02, 1.199999999999999956e+00, 1.827739635619072267e+00
9.486861321215381282e-02, 9.999999999999997780e-01, -5.138376435920172236e-02, 1.199999999999999956e+00, 1.904044169930654951e+00
5.320693032094269553e-02, 9.999999999999997780e-01, -2.818817731290940501e-02, 1.199999999999999956e+00, 1.958266880232111484e+00
3.749999999999997780e-02, 9.999999999999997780e-01, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.000000000000000000e+00
5.320693032094279962e-02, 9.999999999999997780e-01, 2.818817731290951256e-02, 1.199999999999999956e+00, 2.041733119767888294e+00
9.486861321215464549e-02, 9.999999999999997780e-01, 5.138376435920206237e-02, 1.199999999999999956e+00, 2.095955830069344827e+00
1.593396629845452162e-01, 9.999999999999997780e-01, 7.077023581952365805e-02, 1.199999999999999956e+00, 2.172260364380927733e+00
2.499893053286711408e-01, 9.999999999999997780e-01, 8.677836109994190028e-02, 1.199999999999999956e+00, 2.276535875536843889e+00
3.703463654291358487e-01, 9.999999999999997780e-01, 9.821838408555648436e-02, 1.199999999999999956e+00, 2.413466350417201589e+00
5.209803749292741815e-01, 9.999999999999997780e-01, 1.033756409915893015e-01, 1.199999999999999956e+00, 2.584161237591246607e+00
6.971329144732789640e-01, 9.999999999999997780e-01, 1.011197537002538477e-01, 1.199999999999999956e+00, 2.783663390284290440e+00
8.879467456930878466e-01, 9.999999999999997780e-01, 9.186287204077757396e-02, 1.199999999999999956e+00, 3.000000000000000000e+00
1.078458849047165380e+00, 9.999999999999997780e-01, 7.764950078145956003e-02, 1.199999999999999956e+00, 3.216336609715709116e+00
1.253874209670794215e+00, 9.999999999999997780e-01, 6.128524641843029197e-02, 1.199999999999999956e+00, 3.415838762408752949e+00
1.403759140059042787e+00, 9.999999999999997780e-01, 4.526610970089193359e-02, 1.199999999999999956e+00, 3.586533649582798411e+00
1.523859916600358577e+00, 9.999999999999997780e-01, 3.119881769828918017e-02, 1.199999999999999956e+00, 3.723464124463156111e+00
1.615233592331270396e+00, 9.999999999999997780e-01, 1.977723346723824285e-02, 1.199999999999999956e+00, 3.827739635619072267e+00
1.682046061672863413e+00, 9.999999999999997780e-01, 1.102070313015123676e-02, 1.199999999999999956e+00, 3.904044169930655173e+00
1.729495225258922630e+00, 9.999999999999997780e-01, 4.585419829316427463e-03, 1.199999999999999956e+00, 3.958266880232111262e+00
1.762499999999999956e+00, 9.999999999999997780e-01, 0.000000000000000000e+00, 1.199999999999999956e+00, 4.000000000000000000e+00
1.649999999999999911e+00, 1.999999999999999556e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 0.000000000000000000e+00
1.619865205671193298e+00, 1.999999999999999556e+00, -4.186687670244776914e-03, 1.399999999999999911e+00, 4.173311976788848798e-02
1.576542056310009432e+00, 1.999999999999999556e+00, -1.006238111883293179e-02, 1.399999999999999911e+00, 9.595583006934514658e-02
1.515539366911161867e+00, 1.999999999999999556e+00, -1.805747403530409689e-02, 1.399999999999999911e+00, 1.722603643809275942e-01
1.432111228200326769e+00, 1.999999999999999556e+00, -2.848587702887281359e-02, 1.399999999999999911e+00, 2.765358755368439447e-01
1.322453997445211638e+00, 1.999999999999999556e+00, -4.132992624864059716e-02, 1.399999999999999911e+00, 4.134663504172014781e-01
1.185602539264637434e+00, 1.999999999999999556e+00, -5.595609455595820098e-02, 1.399999999999999911e+00, 5.841612375912467181e-01
1.025440688260454536e+00, 1.999999999999999556e+00, -7.089737027872400343e-02, 1.399999999999999911e+00, 7.836633902842906618e-01
8.514948547632532616e-01, 1.999999999999999556e+00, -8.387479621114482531e-02, 1.399999999999999911e+00, 1.000000000000000000e+00
6.772735306060359006e-01, 1.999999999999999556e+00, -9.232673163936226668e-02, 1.399999999999999911e+00, 1.216336609715709338e+00
5.164386031962924228e-01, 1.999999999999999556e+00, -9.438645481840761409e-02, 1.399999999999999911e+00, 1.415838762408753171e+00
3.789032032179050491e-01, 1.999999999999999556e+00, -8.967765503463845378e-02, 1.399999999999999911e+00, 1.586533649582798411e+00
2.690119744305246030e-01, 1.999999999999999556e+00, -7.923241665646854615e-02, 1.399999999999999911e+00, 1.723464124463156111e+00
1.862449096815400607e-01, 1.999999999999999556e+00, -6.461630226999955096e-02, 1.399999999999999911e+00, 1.827739635619072267e+00
1.273800381502273593e-01, 1.999999999999999556e+00, -4.691561093666244547e-02, 1.399999999999999911e+00, 1.904044169930654951e+00
8.934111029303461182e-02, 1.999999999999999556e+00, -2.573703145961293154e-02, 1.399999999999999911e+00, 1.958266880232111484e+00
7.499999999999995559e-02, 1.999999999999999556e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.000000000000000000e+00
8.934111029303469509e-02, 1.999999999999999556e+00, 2.573703145961303215e-02, 1.399999999999999911e+00, 2.041733119767888294e+00
1.273800381502281365e-01, 1.999999999999999556e+00, 4.691561093666275079e-02, 1.399999999999999911e+00, 2.095955830069344827e+00
1.862449096815412819e-01, 1.999999999999999556e+00, 6.461630226999985627e-02, 1.399999999999999911e+00, 2.172260364380927733e+00
2.690119744305258243e-01, 1.999999999999999556e+00, 7.923241665646869880e-02, 1.399999999999999911e+00, 2.276535875536843889e+00
3.789032032179066034e-01, 1.999999999999999556e+00, 8.967765503463852317e-02, 1.399999999999999911e+00, 2.413466350417201589e+00
5.164386031962937551e-01, 1.999999999999999556e+00, 9.438645481840761409e-02, 1.399999999999999911e+00, 2.584161237591246607e+00
6.772735306060372329e-01, 1.999999999999999556e+00, 9.232673163936221117e-02, 1.399999999999999911e+00, 2.783663390284290440e+00
8.514948547632541498e-01, 1.999999999999999556e+00, 8.387479621114474204e-02, 1.399999999999999911e+00, 3.000000000000000000e+00
1.025440688260455424e+00, 1.999999999999999556e+00, 7.089737027872394792e-02, 1.399999999999999911e+00, 3.216336609715709116e+00
1.185602539264638322e+00, 1.999999999999999556e+00, 5.595609455595808995e-02, 1.399999999999999911e+00, 3.415838762408752949e+00
1.322453997445212970e+00, 1.999999999999999556e+00, 4.132992624864045839e-02, 1.399999999999999911e+00, 3.586533649582798411e+00
1.432111228200327435e+00, 1.999999999999999556e+00, 2.848587702887272685e-02, 1.399999999999999911e+00, 3.723464124463156111e+00
1.515539366911160313e+00, 1.999999999999999556e+00, 1.805747403530448547e-02, 1.399999999999999911e+00, 3.827739635619072267e+00
1.576542056310006101e+00, 1.999999999999999556e+00, 1.006238111883373670e-02, 1.399999999999999911e+00, 3.904044169930655173e+00
1.619865205671190633e+00, 1.999999999999999556e+00, 4.186687670245434374e-03, 1.399999999999999911e+00, 3.958266880232111262e+00
1.649999999999999911e+00, 1.999999999999999556e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 4.000000000000000000e+00
1.537499999999999645e+00, 3.000000000000000444e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 0.000000000000000000e+00
1.510235186083460857e+00, 3.000000000000000444e+00, -3.787955511173845408e-03, 1.600000000000000089e+00, 4.173311976788848798e-02
1.471038050947151898e+00, 3.000000000000000444e+00, -9.104059107515508065e-03, 1.600000000000000089e+00, 9.595583006934514658e-02
1.415845141491051340e+00, 3.000000000000000444e+00, -1.633771460337037421e-02, 1.600000000000000089e+00, 1.722603643809275942e-01
1.340362539800295627e+00, 3.000000000000000444e+00, -2.577293635945635680e-02, 1.600000000000000089e+00, 2.765358755368439447e-01
1.241148854831381820e+00, 3.000000000000000444e+00, -3.739374279638911502e-02, 1.600000000000000089e+00, 4.134663504172014781e-01
1.117330868858481541e+00, 3.000000000000000444e+00, -5.062694269348598508e-02, 1.600000000000000089e+00, 5.841612375912467181e-01
9.724225274737443581e-01, 3.000000000000000444e+00, -6.414523977598837745e-02, 1.600000000000000089e+00, 7.836633902842906618e-01
8.150429638334194538e-01, 3.000000000000000444e+00, -7.588672038151197952e-02, 1.600000000000000089e+00, 1.000000000000000000e+00
6.574141467387943916e-01, 3.000000000000000444e+00, -8.353370957847061629e-02, 1.600000000000000089e+00, 1.216336609715709338e+00
5.118968314633121075e-01, 3.000000000000000444e+00, -8.539726864522592664e-02, 1.600000000000000089e+00, 1.415838762408753171e+00
3.874600410066759704e-01, 3.000000000000000444e+00, -8.113692598372049258e-02, 1.600000000000000089e+00, 1.586533649582798411e+00
2.880346435323793974e-01, 3.000000000000000444e+00, -7.168647221299534467e-02, 1.600000000000000089e+00, 1.723464124463156111e+00
2.131501563785362652e-01, 3.000000000000000444e+00, -5.846236872047577693e-02, 1.600000000000000089e+00, 1.827739635619072267e+00
1.598914630883009613e-01, 3.000000000000000444e+00, -4.244745751412316165e-02, 1.600000000000000089e+00, 1.904044169930654951e+00
1.254752902651265767e-01, 3.000000000000000444e+00, -2.328588560631646154e-02, 1.600000000000000089e+00, 1.958266880232111484e+00
1.124999999999999889e-01, 3.000000000000000444e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.000000000000000000e+00
1.254752902651266599e-01, 3.000000000000000444e+00, 2.328588560631655174e-02, 1.600000000000000089e+00, 2.041733119767888294e+00
1.598914630883016552e-01, 3.000000000000000444e+00, 4.244745751412344614e-02, 1.600000000000000089e+00, 2.095955830069344827e+00
2.131501563785373476e-01, 3.000000000000000444e+00, 5.846236872047605448e-02, 1.600000000000000089e+00, 2.172260364380927733e+00
2.880346435323805077e-01, 3.000000000000000444e+00, 7.168647221299546957e-02, 1.600000000000000089e+00, 2.276535875536843889e+00
3.874600410066774137e-01, 3.000000000000000444e+00, 8.113692598372056197e-02, 1.600000000000000089e+00, 2.413466350417201589e+00
5.118968314633134398e-01, 3.000000000000000444e+00, 8.539726864522592664e-02, 1.600000000000000089e+00, 2.584161237591246607e+00
6.574141467387955018e-01, 3.000000000000000444e+00, 8.353370957847056077e-02, 1.600000000000000089e+00, 2.783663390284290440e+00
8.150429638334202309e-01, 3.000000000000000444e+00, 7.588672038151189625e-02, 1.600000000000000089e+00, 3.000000000000000000e+00
9.724225274737452462e-01, 3.000000000000000444e+00, 6.414523977598832194e-02, 1.600000000000000089e+00, 3.216336609715709116e+00
1.117330868858482207e+00, 3.000000000000000444e+00, 5.062694269348588794e-02, 1.600000000000000089e+00, 3.415838762408752949e+00
1.241148854831382931e+00, 3.000000000000000444e+00, 3.739374279638898319e-02, 1.600000000000000089e+00, 3.586533649582798411e+00
1.340362539800296071e+00, 3.000000000000000444e+00, 2.577293635945627354e-02, 1.600000000000000089e+00, 3.723464124463156111e+00
1.415845141491050008e+00, 3.000000000000000444e+00, 1.633771460337072115e-02, 1.600000000000000089e+00, 3.827739635619072267e+00
1.471038050947148790e+00, 3.000000000000000444e+00, 9.104059107516238383e-03, 1.600000000000000089e+00, 3.904044169930655173e+00
1.510235186083458414e+00, 3.000000000000000444e+00, 3.787955511174439550e-03, 1.600000000000000089e+00, 3.958266880232111262e+00
1.537499999999999645e+00, 3.000000000000000444e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 4.000000000000000000e+00
1.424999999999999822e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 0.000000000000000000e+00
1.400605166495728637e+00, 4.000000000000000000e+00, -3.389223352102914769e-03, 1.800000000000000044e+00, 4.173311976788848798e-02
1.365534045584294365e+00, 4.000000000000000000e+00, -8.145737096198086072e-03, 1.800000000000000044e+00, 9.595583006934514658e-02
1.316150916070941035e+00, 4.000000000000000000e+00, -1.461795517143664978e-02, 1.800000000000000044e+00, 1.722603643809275942e-01
1.248613851400264485e+00, 4.000000000000000000e+00, -2.305999569003989655e-02, 1.800000000000000044e+00, 2.765358755368439447e-01
1.159843712217552225e+00, 4.000000000000000000e+00, -3.345755934413762595e-02, 1.800000000000000044e+00, 4.134663504172014781e-01
1.049059198452325425e+00, 4.000000000000000000e+00, -4.529779083101376919e-02, 1.800000000000000044e+00, 5.841612375912467181e-01
9.194043666870344023e-01, 4.000000000000000000e+00, -5.739310927325276535e-02, 1.800000000000000044e+00, 7.836633902842906618e-01
7.785910729035857569e-01, 4.000000000000000000e+00, -6.789864455187914760e-02, 1.800000000000000044e+00, 1.000000000000000000e+00
6.375547628715527715e-01, 4.000000000000000000e+00, -7.474068751757897977e-02, 1.800000000000000044e+00, 1.216336609715709338e+00
5.073550597303319032e-01, 4.000000000000000000e+00, -7.640808247204425308e-02, 1.800000000000000044e+00, 1.415838762408753171e+00
3.960168787954468916e-01, 4.000000000000000000e+00, -7.259619693280254527e-02, 1.800000000000000044e+00, 1.586533649582798411e+00
3.070573126342341919e-01, 4.000000000000000000e+00, -6.414052776952214319e-02, 1.800000000000000044e+00, 1.723464124463156111e+00
2.400554030755324142e-01, 4.000000000000000000e+00, -5.230843517095201678e-02, 1.800000000000000044e+00, 1.827739635619072267e+00
1.924028880263745078e-01, 4.000000000000000000e+00, -3.797930409158388476e-02, 1.800000000000000044e+00, 1.904044169930654951e+00
1.616094702372184999e-01, 4.000000000000000000e+00, -2.083473975301999154e-02, 1.800000000000000044e+00, 1.958266880232111484e+00
1.499999999999999667e-01, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 2.000000000000000000e+00
1.616094702372185554e-01, 4.000000000000000000e+00, 2.083473975302007133e-02, 1.800000000000000044e+00, 2.041733119767888294e+00
1.924028880263751184e-01, 4.000000000000000000e+00, 3.797930409158413456e-02, 1.800000000000000044e+00, 2.095955830069344827e+00
2.400554030755334411e-01, 4.000000000000000000e+00, 5.230843517095225964e-02, 1.800000000000000044e+00, 2.172260364380927733e+00
3.070573126342351911e-01, 4.000000000000000000e+00, 6.414052776952225421e-02, 1.800000000000000044e+00, 2.276535875536843889e+00
3.960168787954481684e-01, 4.000000000000000000e+00, 7.259619693280261465e-02, 1.800000000000000044e+00, 2.413466350417201589e+00
5.073550597303330134e-01, 4.000000000000000000e+00, 7.640808247204425308e-02, 1.800000000000000044e+00, 2.584161237591246607e+00
6.375547628715537707e-01, 4.000000000000000000e+00, 7.474068751757892426e-02, 1.800000000000000044e+00, 2.783663390284290440e+00
7.785910729035865341e-01, 4.000000000000000000e+00, 6.789864455187906433e-02, 1.800000000000000044e+00, 3.000000000000000000e+00
9.194043666870351794e-01, 4.000000000000000000e+00, 5.739310927325270983e-02, 1.800000000000000044e+00, 3.216336609715709116e+00
1.049059198452326314e+00, 4.000000000000000000e+00, 4.529779083101368592e-02, 1.800000000000000044e+00, 3.415838762408752949e+00
1.159843712217553335e+00, 4.000000000000000000e+00, 3.345755934413750798e-02, 1.800000000000000044e+00, 3.586533649582798411e+00
1.248613851400264929e+00, 4.000000000000000000e+00, 2.305999569003982022e-02, 1.800000000000000044e+00, 3.723464124463156111e+00
1.316150916070939703e+00, 4.000000000000000000e+00, 1.461795517143696030e-02, 1.800000000000000044e+00, 3.827739635619072267e+00
1.365534045584291700e+00, 4.000000000000000000e+00, 8.145737096198740063e-03, 1.800000000000000044e+00, 3.904044169930655173e+00
1.400605166495726417e+00, 4.000000000000000000e+00, 3.389223352103446028e-03, 1.800000000000000044e+00, 3.958266880232111262e+00
1.424999999999999822e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 4.000000000000000000e+00
1.312499999999999778e+00, 5.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 0.000000000000000000e+00
1.290975146907996196e+00, 5.000000000000000000e+00, -2.990491193031983262e-03, 2.000000000000000000e+00, 4.173311976788848798e-02
1.260030040221437053e+00, 5.000000000000000000e+00, -7.187415084880664079e-03, 2.000000000000000000e+00, 9.595583006934514658e-02
1.216456690650830730e+00, 5.000000000000000000e+00, -1.289819573950292536e-02, 2.000000000000000000e+00, 1.722603643809275942e-01
1.156865163000233343e+00, 5.000000000000000000e+00, -2.034705502062343629e-02, 2.000000000000000000e+00, 2.765358755368439447e-01
1.078538569603722408e+00, 5.000000000000000000e+00, -2.952137589188614034e-02, 2.000000000000000000e+00, 4.134663504172014781e-01
9.807875280461695322e-01, 5.000000000000000000e+00, -3.996863896854156023e-02, 2.000000000000000000e+00, 5.841612375912467181e-01
8.663862059003243354e-01, 5.000000000000000000e+00, -5.064097877051714630e-02, 2.000000000000000000e+00, 7.836633902842906618e-01
7.421391819737521711e-01, 5.000000000000000000e+00, -5.991056872224630181e-02, 2.000000000000000000e+00, 1.000000000000000000e+00
6.176953790043113734e-01, 5.000000000000000000e+00, -6.594766545668732938e-02, 2.000000000000000000e+00, 1.216336609715709338e+00
5.028132879973516989e-01, 5.000000000000000000e+00, -6.741889629886257951e-02, 2.000000000000000000e+00, 1.415838762408753171e+00
4.045737165842178129e-01, 5.000000000000000000e+00, -6.405546788188459795e-02, 2.000000000000000000e+00, 1.586533649582798411e+00
3.260799817360889308e-01, 5.000000000000000000e+00, -5.659458332604895558e-02, 2.000000000000000000e+00, 1.723464124463156111e+00
2.669606497725285910e-01, 5.000000000000000000e+00, -4.615450162142825663e-02, 2.000000000000000000e+00, 1.827739635619072267e+00
2.249143129644480821e-01, 5.000000000000000000e+00, -3.351115066904460787e-02, 2.000000000000000000e+00, 1.904044169930654951e+00
1.977436502093104231e-01, 5.000000000000000000e+00, -1.838359389972352501e-02, 2.000000000000000000e+00, 1.958266880232111484e+00
1.874999999999999445e-01, 5.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.977436502093104509e-01, 5.000000000000000000e+00, 1.838359389972359093e-02, 2.000000000000000000e+00, 2.041733119767888294e+00
2.249143129644486094e-01, 5.000000000000000000e+00, 3.351115066904482992e-02, 2.000000000000000000e+00, 2.095955830069344827e+00
2.669606497725294791e-01, 5.000000000000000000e+00, 4.615450162142847174e-02, 2.000000000000000000e+00, 2.172260364380927733e+00
3.260799817360898745e-01, 5.000000000000000000e+00, 5.659458332604905273e-02, 2.000000000000000000e+00, 2.276535875536843889e+00
4.045737165842189786e-01, 5.000000000000000000e+00, 6.405546788188465346e-02, 2.000000000000000000e+00, 2.413466350417201589e+00
5.028132879973525871e-01, 5.000000000000000000e+00, 6.741889629886256563e-02, 2.000000000000000000e+00, 2.584161237591246607e+00
6.176953790043121506e-01, 5.000000000000000000e+00, 6.594766545668728774e-02, 2.000000000000000000e+00, 2.783663390284290440e+00
7.421391819737528373e-01, 5.000000000000000000e+00, 5.991056872224623242e-02, 2.000000000000000000e+00, 3.000000000000000000e+00
8.663862059003251126e-01, 5.000000000000000000e+00, 5.064097877051709079e-02, 2.000000000000000000e+00, 3.216336609715709116e+00
9.807875280461701983e-01, 5.000000000000000000e+00, 3.996863896854149084e-02, 2.000000000000000000e+00, 3.415838762408752949e+00
1.078538569603723518e+00, 5.000000000000000000e+00, 2.952137589188603972e-02, 2.000000000000000000e+00, 3.586533649582798411e+00
1.156865163000233787e+00, 5.000000000000000000e+00, 2.034705502062337037e-02, 2.000000000000000000e+00, 3.723464124463156111e+00
1.216456690650829620e+00, 5.000000000000000000e+00, 1.289819573950319945e-02, 2.000000000000000000e+00, 3.827739635619072267e+00
1.260030040221434611e+00, 5.000000000000000000e+00, 7.187415084881240007e-03, 2.000000000000000000e+00, 3.904044169930655173e+00
1.290975146907994420e+00, 5.000000000000000000e+00, 2.990491193032452505e-03, 2.000000000000000000e+00, 3.958266880232111262e+00
1.312499999999999778e+00, 5.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 4.000000000000000000e+00
SURFACE_FACE,5,32
# nx,ny,nz,area
1.375937903926022221e-01, 1.547930141916772917e-02, -9.903677802074194458e-01, 3.477472271967025491e-02
1.343790232526725914e-01, 1.512704457173279747e-02, -9.908145389689143601e-01, 4.997117901602475543e-02
1.299360279895985515e-01, 1.465886526537395033e-02, -9.914140135682054655e-01, 7.032113562935049522e-02
1.240211169022788495e-01, 1.407049977886103663e-02, -9.921798141457446318e-01, 9.609794805495605607e-02
1.163233887130563776e-01, 1.336679789351107039e-02, -9.931214416940080669e-01, 1.261905585490628312e-01
1.062626406366574822e-01, 1.255328439490317055e-02, -9.942588527419935485e-01, 1.573047763776565244e-01
9.287900154762394889e-02, 1.164675764533576637e-02, -9.956092828554116148e-01, 1.838493459084535875e-01
7.439512269812280365e-02, 1.067732589745706145e-02, -9.971716805196639832e-01, 1.993590894788709322e-01
